item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
502402,39071,7084.16.01,201,05,7084.16.01.201,7084.16.01.201,7084.16.01.201,39071
502403,39071,7084.17.00,51,02,7084.17.00.051,7084.17.00.051,7084.17.00.051,39071
502404,39071,7084.17.00,62,02,7084.17.00.062,7084.17.00.062,7084.17.00.062,39071
502405,39071,7084.17.10,41,04,7084.17.10.041,7084.17.10.041,7084.17.10.041,39071
502406,39071,7084.17.10,51,04,7084.17.10.051,7084.17.10.051,7084.17.10.051,39071
502407,39071,7084.17.11,15,05,7084.17.11.015,7084.17.11.015,7084.17.11.015,39071
502408,39071,7084.17.12,1,07,7084.17.12.001,7084.17.12.001,7084.17.12.001,39071
502409,39071,7084.31.00,9,07,7084.31.00.009,7084.31.00.009,7084.31.00.009,39071
502410,39071,7084.77.00-01,761,03,7084.77.00.761-01,7084.77.00.761-01,7084.77.00.761-01,39071
502411,39071,7084.77.03,601,05,7084.77.03.601,7084.77.03.601,7084.77.03.601,39071
502412,39071,7084.77.15,16,06,7084.77.15.016,7084.77.15.016,7084.77.15.016,39071
502413,39071,7084.77.15,17,04,7084.77.15.017,7084.77.15.017,7084.77.15.017,39071
502414,39071,7084.77.15,96,01,7084.77.15.096,7084.77.15.096,7084.77.15.096,39071
502415,39071,7084.77.15,411,03,7084.77.15.411,7084.77.15.411,7084.77.15.411,39071
502416,39071,7084.77.15,413,03,7084.77.15.413,7084.77.15.413,7084.77.15.413,39071
502417,39071,7084.77.15,432,05,7084.77.15.432,7084.77.15.432,7084.77.15.432,39071
502418,39071,7084.77.16,12,03,7084.77.16.012,7084.77.16.012,7084.77.16.012,39071
502419,39071,7084.77.16,101,04,7084.77.16.101,7084.77.16.101,7084.77.16.101,39071
502420,39071,7084.77.16,201,04,7084.77.16.201,7084.77.16.201,7084.77.16.201,39071
502421,39071,7084.77.16,302,04,7084.77.16.302,7084.77.16.302,7084.77.16.302,39071
502422,39071,7582.15.00,153,03,7582.15.00.153,7582.15.00.153,7582.15.00.153,39071
502423,39071,7582.15.00,161,04,7582.15.00.161,7582.15.00.161,7582.15.00.161,39071
502176,39075,D102,172,AC,D102172,102172,D102172,39075
502177,39075,D102,173,AC,D102173,102173,D102173,39075
0,0,0,0,0,0,08112 .00.501,СФИД08112 .00.501,39080
0,0,0,0,0,0,08112 .00.502,СФИД08112 .00.502,39080
502550,39084,BTUK.433326 SB,4,00,BTUK.433326.004 SB,.433326.004 ,БТУК.433326.004 CБ,39084
0,0,0,0,0,0,.711141.068,БТУК.711141.068,39084
0,0,0,0,0,0,.711152.007,БТУК.711152.007,39084
0,0,0,0,0,0,.711373.002,БТУК.711373.002,39084
0,0,0,0,0,0,.711354.002,БТУК.711354.002,39084
0,0,0,0,0,0,.723213.001,БТУК.723213.001,39084
502551,39084,BTUK.433355 SB,28,00,BTUK.433355.028 SB ,.433355.028 ,БТУК.433355.028 СБ ,39084
502552,39084,BTUK.433355 SB,29,00,BTUK.433355.029 SB ,.433355.029 ,БТУК.433355.029 СБ ,39084
0,0,0,0,0,0,.711141.120,БТУК.711141.120,39084
0,0,0,0,0,0,.711151.022,БТУК.711151.022,39084
502553,39084,BTUK.433355 SB,31,00,BTUK.433355.031 SB ,.433355.031 ,БТУК.433355.031 СБ ,39084
0,0,0,0,0,0,.711141.120-02,БТУК.711141.120-02,39084
0,0,0,0,0,0,.711151.022,БТУК.711151.022,39084
502554,39084,BTUK.433355-01 SB,31,00,BTUK.433355.031-01 SB,.433355.031-01 ,БТУК.433355.031-01 СБ,39084
0,0,0,0,0,0,.711141.120-03,БТУК.711141.120-03,39084
0,0,0,0,0,0,.711151.022,БТУК.711151.022,39084
502555,39084,BTUK.433371 SB,43,00,BTUK.433371.043 SB ,.433371.043 ,БТУК.433371.043 СБ ,39084
0,0,0,0,0,0,.741121.017,БТУК.741121.017,39084
0,0,0,0,0,0,.741421.007,БТУК.741421.007,39084
502556,39084,BTUK.433355 SB,34,00,BTUK.433355.034 SB ,.433355.034 ,БТУК.433355.034 СБ ,39084
0,0,0,0,0,0,.711141.120-03,БТУК.711141.120-03,39084
0,0,0,0,0,0,.711151.023,БТУК.711151.023,39084
502490,39086,LAMN.711112,7,00,LAMN.711112.007,.711112.007,ЛАМН.711112.007,39086
502491,39086,LAMN.711122,2,00,LAMN.711122.002,.711122.002,ЛАМН.711122.002,39086
502492,39086,LAMN.745312,1,00,LAMN.745312.001,.745312.001,ЛАМН.745312.001,39086
502493,39086,APLS.713314,400,00,APLS.713314.400,.713314.400,ЛАМН.713314.400,39086
502494,39086,LAMN.758121,1,00,LAMN.758121.001,.758121.001,ЛАМН.758121.001,39086
502490,39086,LAMN.711112,7,00,LAMN.711112.007,.711112.007,ЛАМН.711112.007,39086
502491,39086,LAMN.711122,2,00,LAMN.711122.002,.711122.002,ЛАМН.711122.002,39086
502492,39086,LAMN.745312,1,00,LAMN.745312.001,.745312.001,ЛАМН.745312.001,39086
502493,39086,APLS.713314,400,00,APLS.713314.400,.713314.400,АПЛС.713314.400,39086
502494,39086,LAMN.758121,1,00,LAMN.758121.001,.758121.001,ЛАМН.758121.001,39086
502490,39086,LAMN.711112,7,00,LAMN.711112.007,.711112.007,ЛАМН.711112.007,39086
502491,39086,LAMN.711122,2,00,LAMN.711122.002,.711122.002,ЛАМН.711122.002,39086
502492,39086,LAMN.745312,1,00,LAMN.745312.001,.745312.001,ЛАМН.745312.001,39086
502493,39086,APLS.713314,400,00,APLS.713314.400,.713314.400,ЛАМН.713314.400,39086
502494,39086,LAMN.758121,1,00,LAMN.758121.001,.758121.001,ЛАМН.758121.001,39086
0,0,0,0,0,0,.467299.001,ЛАМН.467299.001,39086
0,0,0,0,0,0,.467299.001,ЛАМН.467299.001,39086
502520,39086,LAMN.711122,1,00,LAMN.711122.001,.711122.001,ЛАМН.711122.001,39086
502521,39086,LAMN.711151-01,2,00,LAMN.711151.002-01,.711151.002-01,ЛАМН.711151.002-01,39086
502522,39086,LAMN.711513,1,00,LAMN.711513.001,.711513.001,ЛАМН.711513.001,39086
502523,39086,LAMN.712641,1,00,LAMN.712641.001,.712641.001,ЛАМН.712641.001,39086
502524,39086,LAMN.713341,1,00,LAMN.713341.001,.713341.001,ЛАМН.713341.001,39086
502525,39086,LAMN.714511,1,00,LAMN.714511.001,.714511.001,ЛАМН.714511.001,39086
502526,39086,LAMN.715141-01,1,00,LAMN.715141.001-01,.715141.001-01,ЛАМН.715141.001-01,39086
502527,39086,LAMN.715141-02,1,00,LAMN.715141.001-02,.715141.001-02,ЛАМН.715141.001-02,39086
502528,39086,LAMN.715141-03,1,00,LAMN.715141.001-03,.715141.001-03,ЛАМН.715141.001-03,39086
502529,39086,LAMN.715151,2,00,LAMN.715151.002,.715151.002,ЛАМН.715151.002,39086
502530,39086,LAMN.715211,2,00,LAMN.715211.002,.715211.002,ЛАМН.715211.002,39086
502531,39086,LAMN.741164,1,00,LAMN.741164.001,.741164.001,ЛАМН.741164.001,39086
502532,39086,LAMN.741268,1,00,LAMN.741268.001,.741268.001,ЛАМН.741268.001,39086
502533,39086,LAMN.741354,1,00,LAMN.741354.001,.741354.001,ЛАМН.741354.001,39086
502534,39086,LAMN.745423,1,00,LAMN.745423.001,.745423.001,ЛАМН.745423.001,39086
0,0,0,0,0,0,.434761.002,ЛАМН.434761.002,39086
0,0,0,0,0,0,.715422.004,ЛАМН.715422.004СБ,39086
502536,39086,LAMN.433631,1,00,LAMN.433631.001,.433631.001,ЛАМН.433631.001,39086
502537,39086,LAMN.711151,3,00,LAMN.711151.003,.711151.003,ЛАМН.711151.003,39086
502538,39086,LAMN.715151,1,00,LAMN.715151.001,.715151.001,ЛАМН.715151.001,39086
502539,39086,LAMN.712458,1,00,LAMN.712458.001,.712458.001,ЛАМН.712458.001,39086
502540,39086,LAMN.714472,1,00,LAMN.714472.001,.714472.001,ЛАМН.714472.001,39086
502541,39086,LAMN.715211,1,00,LAMN.715211.001,.715211.001,ЛАМН.715211.001,39086
502542,39086,LAMN.716531,1,00,LAMN.716531.001,.716531.001,ЛАМН.716531.001,39086
502543,39086,LAMN.716661,1,00,LAMN.716661.001,.716661.001,ЛАМН.716661.001,39086
502544,39086,LAMN.741314,1,00,LAMN.741314.001,.741314.001,ЛАМН.741314.001,39086
502545,39086,LAMN.745212,2,00,LAMN.745212.002,.745212.002,ЛАМН.745212.002,39086
0,0,0,0,0,0,",    .","Да, делаем из алюминиевого сплава. ",39086
0,0,0,0,0,0,"       ,  40  ,     ,  40","В антенне извещателя только масса нужна из стали, шпилька Ст40 и гайка, каторая фиксирует массу на шпильке, тоже Ст40",39086
502632,39120,1338.03.00,261,03,1338.03.00.261,1338.03.00.261,1338.03.00.261,39120
502633,39120,1572.12.11,401,03,1572.12.11.401,1572.12.11.401,1572.12.11.401,39120
502634,39120,1572.12.12,202,02,1572.12.12.202,1572.12.12.202,1572.12.12.202,39120
502635,39120,1572.12.12,203,02,1572.12.12.203,1572.12.12.203,1572.12.12.203,39120
502776,39120,1572.12.12,302,03,1572.12.12.302,1572.12.12.302,1572.12.12.302,39120
502636,39120,1572.12.12,701,02,1572.12.12.701,1572.12.12.701,1572.12.12.701,39120
502637,39120,1572.31.03,44,02,1572.31.03.044,1572.31.03.044,1572.31.03.044,39120
502638,39120,1572.32.00-02,41,03,1572.32.00.041-02,1572.32.00.041-02,1572.32.00.041-02,39120
502639,39120,1590.10.02,132,03,1590.10.02.132,1590.10.02.132,1590.10.02.132,39120
502640,39120,1590.17.02,3,04,1590.17.02.003,1590.17.02.003,1590.17.02.003,39120
502641,39120,7025.32.00-01,111,04,7025.32.00.111-01,7025.32.00.111-01,7025.32.00.111-01,39120
0,0,0,0,0,0,7025.32.00.112-01,7025.32.00.112-01,39120
0,0,0,0,0,0,7060.31.00.008,7060.31.00.008,39120
502642,39120,7064.01.00,14,07,7064.01.00.014,7064.01.00.014,7064.01.00.014,39120
503300,39120,7064.01.01,131,04,7064.01.01.131,7064.01.01.131,7064.01.01.131,39120
502643,39120,7064.01.01,303,04,7064.01.01.303,7064.01.01.303,7064.01.01.303,39120
502644,39120,7064.01.01,405,01,7064.01.01.405,7064.01.01.405,7064.01.01.405,39120
502645,39120,7064.03.00-02,281,03,7064.03.00.281-02,7064.03.00.281-02,7064.03.00.281-02,39120
502646,39120,7064.03.00-03,281,03,7064.03.00.281-03,7064.03.00.281-03,7064.03.00.281-03,39120
502647,39120,7066.32.00,51,01,7066.32.00.051,7066.32.00.051,7066.32.00.051,39120
502648,39120,7084.06.01,701,01,7084.06.01.701,7084.06.01.701,7084.06.01.701,39120
0,0,0,0,0,0,7084.06.01.961,7084.06.01.961,39120
502649,39120,7084.07.04,45,04,7084.07.04.045,7084.07.04.045,7084.07.04.045,39120
503132,39120,7084.08.00,61,03,7084.08.00.061,7084.08.00.061,7084.08.00.061,39120
502650,39120,7084.08.00,62,04,7084.08.00.062,7084.08.00.062,7084.08.00.062,39120
502651,39120,7084.08.00,99,00,7084.08.00.099,7084.08.00.099,7084.08.00.099,39120
502652,39120,7084.08.00,111,07,7084.08.00.111,7084.08.00.111,7084.08.00.111,39120
502653,39120,7084.10.00-01,35,03,7084.10.00.035-01,7084.10.00.035-01,7084.10.00.035-01,39120
502654,39120,7084.10.00,53,02,7084.10.00.053,7084.10.00.053,7084.10.00.053,39120
502589,39120,7084.10.00,103,05,7084.10.00.103,7084.10.00.103,7084.10.00.103,39120
502590,39120,7084.10.00-01,103,05,7084.10.00.103-01,7084.10.00.103-01,7084.10.00.103-01,39120
502591,39120,7084.10.00,104,03,7084.10.00.104,7084.10.00.104,7084.10.00.104,39120
502658,39120,7084.10.00-01,754,04,7084.10.00.754-01,7084.10.00.754-01,7084.10.00.754-01,39120
502659,39120,7084.10.00,762,05,7084.10.00.762,7084.10.00.762,7084.10.00.762,39120
503302,39120,7084.10.01,14,03,7084.10.01.014,7084.10.01.014,7084.10.01.014,39120
502786,39120,7084.10.01,21,03,7084.10.01.021,7084.10.01.021,7084.10.01.021,39120
502787,39120,7084.10.01,29,04,7084.10.01.029,7084.10.01.029,7084.10.01.029,39120
502660,39120,7084.10.01,507,03,7084.10.01.507,7084.10.01.507,7084.10.01.507,39120
502661,39120,7084.10.04,5,03,7084.10.04.005,7084.10.04.005,7084.10.04.005,39120
502592,39120,7084.10.04,6,03,7084.10.04.006,7084.10.04.006,7084.10.04.006,39120
502663,39120,7084.10.04,32,03,7084.10.04.032,7084.10.04.032,7084.10.04.032,39120
502664,39120,7084.10.04,71,01,7084.10.04.071,7084.10.04.071,7084.10.04.071,39120
502665,39120,7084.10.07,41,06,7084.10.07.041,7084.10.07.041,7084.10.07.041,39120
502788,39120,7084.10.10,8,03,7084.10.10.008,7084.10.10.008,7084.10.10.008,39120
502789,39120,7084.10.10,9,03,7084.10.10.009,7084.10.10.009,7084.10.10.009,39120
502666,39120,7084.12.01,132,04,7084.12.01.132,7084.12.01.132,7084.12.01.132,39120
502667,39120,7084.12.01,133,03,7084.12.01.133,7084.12.01.133,7084.12.01.133,39120
502668,39120,7084.12.12,3,04,7084.12.12.003,7084.12.12.003,7084.12.12.003,39120
502669,39120,7084.12.12,103,04,7084.12.12.103,7084.12.12.103,7084.12.12.103,39120
0,0,0,0,0,0,7084.12.12.121,7084.12.12.121,39120
502670,39120,7084.12.12,401,05,7084.12.12.401,7084.12.12.401,7084.12.12.401,39120
502593,39120,7084.12.12,502,05,7084.12.12.502,7084.12.12.502,7084.12.12.502,39120
502594,39120,7084.12.12,602,04,7084.12.12.602,7084.12.12.602,7084.12.12.602,39120
502595,39120,7084.13.00,122,09,7084.13.00.122,7084.13.00.122,7084.13.00.122,39120
502596,39120,7084.13.00,131,06,7084.13.00.131,7084.13.00.131,7084.13.00.131,39120
502671,39120,7084.13.00,143,02,7084.13.00.143,7084.13.00.143,7084.13.00.143,39120
502672,39120,7084.15.00,2,02,7084.15.00.002,7084.15.00.002,7084.15.00.002,39120
502673,39120,7084.15.00,3,02,7084.15.00.003,7084.15.00.003,7084.15.00.003,39120
502674,39120,7084.15.00,6,02,7084.15.00.006,7084.15.00.006,7084.15.00.006,39120
502675,39120,7084.15.00,13,03,7084.15.00.013,7084.15.00.013,7084.15.00.013,39120
503147,39120,7084.15.00,151,03,7084.15.00.151,7084.15.00.151,7084.15.00.151,39120
502676,39120,7084.15.00,202,03,7084.15.00.202,7084.15.00.202,7084.15.00.202,39120
502597,39120,7084.15.00,608,02,7084.15.00.608,7084.15.00.608,7084.15.00.608,39120
502598,39120,7084.15.00,612,03,7084.15.00.612,7084.15.00.612,7084.15.00.612,39120
502678,39120,7084.15.00,733,01,7084.15.00.733,7084.15.00.733,7084.15.00.733,39120
502679,39120,7084.15.00,762,03,7084.15.00.762,7084.15.00.762,7084.15.00.762,39120
502680,39120,7084.15.00-01,762,03,7084.15.00.762-01,7084.15.00.762-01,7084.15.00.762-01,39120
502681,39120,7084.15.00,861,05,7084.15.00.861,7084.15.00.861,7084.15.00.861,39120
0,0,0,0,0,0,7084.15.01.102,7084.15.01.102,39120
502682,39120,7084.16.00,5,01,7084.16.00.005,7084.16.00.005,7084.16.00.005,39120
503152,39120,7084.16.00,12,01,7084.16.00.012,7084.16.00.012,7084.16.00.012,39120
502683,39120,7084.16.00,14,00,7084.16.00.014,7084.16.00.014,7084.16.00.014,39120
502794,39120,7084.16.00,17,00,7084.16.00.017,7084.16.00.017,7084.16.00.017,39120
502599,39120,7084.16.00,18,00,7084.16.00.018,7084.16.00.018,7084.16.00.018,39120
502600,39120,7084.16.00,22,01,7084.16.00.022,7084.16.00.022,7084.16.00.022,39120
502601,39120,7084.16.00,24,00,7084.16.00.024,7084.16.00.024,7084.16.00.024,39120
502686,39120,7084.16.00,25,00,7084.16.00.025,7084.16.00.025,7084.16.00.025,39120
502687,39120,7084.16.00,26,01,7084.16.00.026,7084.16.00.026,7084.16.00.026,39120
502688,39120,7084.16.00,122,04,7084.16.00.122,7084.16.00.122,7084.16.00.122,39120
502689,39120,7084.16.00,171,00,7084.16.00.171,7084.16.00.171,7084.16.00.171,39120
502690,39120,7084.16.00,254,00,7084.16.00.254,7084.16.00.254,7084.16.00.254,39120
502691,39120,7084.16.00,258,00,7084.16.00.258,7084.16.00.258,7084.16.00.258,39120
503161,39120,7084.16.00,259,00,7084.16.00.259,7084.16.00.259,7084.16.00.259,39120
502692,39120,7084.16.01,12,02,7084.16.01.012,7084.16.01.012,7084.16.01.012,39120
503309,39120,7084.16.01,17,00,7084.16.01.017,7084.16.01.017,7084.16.01.017,39120
502795,39120,7084.16.01,31,00,7084.16.01.031,7084.16.01.031,7084.16.01.031,39120
502693,39120,7084.16.01,54,03,7084.16.01.054,7084.16.01.054,7084.16.01.054,39120
502694,39120,7084.16.01,65,00,7084.16.01.065,7084.16.01.065,7084.16.01.065,39120
502695,39120,7084.16.01,66,00,7084.16.01.066,7084.16.01.066,7084.16.01.066,39120
502602,39120,7084.16.01,212,02,7084.16.01.212,7084.16.01.212,7084.16.01.212,39120
0,0,0,0,0,0,7084.16.03.027,7084.16.03.027,39120
502696,39120,7084.16.03,34,00,7084.16.03.034,7084.16.03.034,7084.16.03.034,39120
502697,39120,7084.16.03,35,00,7084.16.03.035,7084.16.03.035,7084.16.03.035,39120
502698,39120,7084.16.03,601,00,7084.16.03.601,7084.16.03.601,7084.16.03.601,39120
502699,39120,7084.17.10,12,03,7084.17.10.012,7084.17.10.012,7084.17.10.012,39120
502700,39120,7084.17.10,18,04,7084.17.10.018,7084.17.10.018,7084.17.10.018,39120
502701,39120,7084.17.10,19,03,7084.17.10.019,7084.17.10.019,7084.17.10.019,39120
502702,39120,7084.17.10,21,02,7084.17.10.021,7084.17.10.021,7084.17.10.021,39120
502703,39120,7084.17.11,4,02,7084.17.11.004,7084.17.11.004,7084.17.11.004 ,39120
502704,39120,7084.17.11,13,05,7084.17.11.013,7084.17.11.013,7084.17.11.013,39120
502705,39120,7084.17.11,14,03,7084.17.11.014,7084.17.11.014,7084.17.11.014,39120
502706,39120,7084.17.11,16,05,7084.17.11.016,7084.17.11.016,7084.17.11.016,39120
502707,39120,7084.17.11,19,02,7084.17.11.019,7084.17.11.019,7084.17.11.019,39120
503310,39120,7084.31.00,6,03,7084.31.00.006,7084.31.00.006,7084.31.00.006,39120
502708,39120,7084.31.02,4,03,7084.31.02.004,7084.31.02.004,7084.31.02.004,39120
502709,39120,7084.31.02,15,04,7084.31.02.015,7084.31.02.015,7084.31.02.015,39120
502710,39120,7084.31.02,16,03,7084.31.02.016,7084.31.02.016,7084.31.02.016,39120
502711,39120,7084.31.02,32,02,7084.31.02.032,7084.31.02.032,7084.31.02.032,39120
502712,39120,7084.31.02,571,03,7084.31.02.571,7084.31.02.571,7084.31.02.571,39120
502713,39120,7084.31.03,13,03,7084.31.03.013,7084.31.03.013,7084.31.03.013,39120
502714,39120,7084.31.03,24,03,7084.31.03.024,7084.31.03.024,7084.31.03.024,39120
502715,39120,7084.31.03,49,01,7084.31.03.049,7084.31.03.049,7084.31.03.049,39120
502716,39120,7084.31.03,52,01,7084.31.03.052,7084.31.03.052,7084.31.03.052,39120
502717,39120,7084.31.03,83,03,7084.31.03.083,7084.31.03.083,7084.31.03.083,39120
502603,39120,7084.31.03,84,03,7084.31.03.084,7084.31.03.084,7084.31.03.084,39120
502719,39120,7084.31.03,301,03,7084.31.03.301,7084.31.03.301,7084.31.03.301,39120
502720,39120,7084.31.03,504,00,7084.31.03.504,7084.31.03.504,7084.31.03.504,39120
0,0,0,0,0,0,7084.31.03.505,7084.31.03.505,39120
502604,39120,7084.31.03,506,02,7084.31.03.506,7084.31.03.506,7084.31.03.506,39120
503313,39120,7084.32.00,75,01,7084.32.00.075,7084.32.00.075,7084.32.00.075,39120
502721,39120,7084.32.00,82,04,7084.32.00.082,7084.32.00.082,7084.32.00.082,39120
502722,39120,7084.32.00,83,02,7084.32.00.083,7084.32.00.083,7084.32.00.083,39120
502723,39120,7084.32.00,101,04,7084.32.00.101,7084.32.00.101,7084.32.00.101,39120
0,0,0,0,0,0,7084.77.00.055,7084.77.00.055,39120
502724,39120,7084.77.00,423,03,7084.77.00.423,7084.77.00.423,7084.77.00.423,39120
502725,39120,7084.77.00,432,05,7084.77.00.432,7084.77.00.432,7084.77.00.432,39120
502605,39120,7084.77.01-01,101,04,7084.77.01.101-01,7084.77.01.101-01,7084.77.01.101-01,39120
502727,39120,7084.77.03,22,04,7084.77.03.022,7084.77.03.022,7084.77.03.022,39120
502728,39120,7084.77.03,33,03,7084.77.03.033,7084.77.03.033,7084.77.03.033,39120
502729,39120,7084.77.03,604,01,7084.77.03.604,7084.77.03.604,7084.77.03.604,39120
502730,39120,7084.77.03,607,01,7084.77.03.607,7084.77.03.607,7084.77.03.607,39120
502606,39120,7084.77.03,609,01,7084.77.03.609,7084.77.03.609,7084.77.03.609,39120
502732,39120,7084.77.03,612,01,7084.77.03.612,7084.77.03.612,7084.77.03.612,39120
502733,39120,7084.77.03,613,01,7084.77.03.613,7084.77.03.613,7084.77.03.613,39120
0,0,0,0,0,0,7084.77.03.614,7084.77.03.614,39120
502734,39120,7084.77.05,8,04,7084.77.05.008,7084.77.05.008,7084.77.05.008,39120
502735,39120,7084.77.05,9,05,7084.77.05.009,7084.77.05.009,7084.77.05.009,39120
502736,39120,7084.77.05,12,03,7084.77.05.012,7084.77.05.012,7084.77.05.012,39120
502737,39120,7084.77.05,18,04,7084.77.05.018,7084.77.05.018,7084.77.05.018,39120
502738,39120,7084.77.05,311,03,7084.77.05.311,7084.77.05.311,7084.77.05.311,39120
502739,39120,7084.77.08,11,03,7084.77.08.011,7084.77.08.011,7084.77.08.011,39120
503190,39120,7084.77.08,22,02,7084.77.08.022,7084.77.08.022,7084.77.08.022,39120
502740,39120,7084.77.08,32,06,7084.77.08.032,7084.77.08.032,7084.77.08.032,39120
502741,39120,7084.77.08,81,01,7084.77.08.081,7084.77.08.081,7084.77.08.081,39120
502607,39120,7084.77.08,91,00,7084.77.08.091,7084.77.08.091,7084.77.08.091,39120
502608,39120,7084.77.08-01,91,00,7084.77.08.091-01,7084.77.08.091-01,7084.77.08.091-01,39120
502609,39120,7084.77.08,131,00,7084.77.08.131,7084.77.08.131,7084.77.08.131,39120
502610,39120,7084.77.08,141,02,7084.77.08.141,7084.77.08.141,7084.77.08.141,39120
502611,39120,7084.77.08-01,141,02,7084.77.08.141-01,7084.77.08.141-01,7084.77.08.141-01,39120
502744,39120,7084.77.11,5,03,7084.77.11.005,7084.77.11.005,7084.77.11.005,39120
502612,39120,7084.77.15,2,05,7084.77.15.002,7084.77.15.002,7084.77.15.002,39120
502745,39120,7084.77.15,13,04,7084.77.15.013,7084.77.15.013,7084.77.15.013,39120
502746,39120,7084.77.15,15,03,7084.77.15.015,7084.77.15.015,7084.77.15.015,39120
502613,39120,7084.77.15,25,04,7084.77.15.025,7084.77.15.025,7084.77.15.025,39120
502614,39120,7084.77.15,26,04,7084.77.15.026,7084.77.15.026,7084.77.15.026,39120
502615,39120,7084.77.15-01,26,04,7084.77.15.026-01,7084.77.15.026-01,7084.77.15.026-01,39120
503319,39120,7121.07.00,29,04,7121.07.00.029,7121.07.00.029,7121.07.00.029,39120
502810,39120,7121.07.00-01,33,02,7121.07.00.033-01,7121.07.00.033-01,7121.07.00.033-01,39120
502747,39120,7121.07.00,104,04,7121.07.00.104,7121.07.00.104,7121.07.00.104,39120
502748,39120,7121.07.00,105,04,7121.07.00.105,7121.07.00.105,7121.07.00.105,39120
502811,39120,7121.07.01,14,02,7121.07.01.014,7121.07.01.014,7121.07.01.014,39120
0,0,0,0,0,0,7121.31.00.005,7121.31.00.005,39120
502749,39120,7121.33.07,11,04,7121.33.07.011,7121.33.07.011,7121.33.07.011,39120
502750,39120,7121.33.07,13,05,7121.33.07.013,7121.33.07.013,7121.33.07.013,39120
502751,39120,7121.33.07,31,05,7121.33.07.031,7121.33.07.031,7121.33.07.031,39120
502752,39120,7194.03.00,192,02,7194.03.00.192,7194.03.00.192,7194.03.00.192,39120
502753,39120,7197.06.00,311,01,7197.06.00.311,7197.06.00.311,7197.06.00.311,39120
502754,39120,7197.06.00,312,01,7197.06.00.312,7197.06.00.312,7197.06.00.312,39120
502755,39120,7197.06.00,313,01,7197.06.00.313,7197.06.00.313,7197.06.00.313,39120
503321,39120,7197.16.00,7,00,7197.16.00.007,7197.16.00.007,7197.16.00.007,39120
502756,39120,7197.16.03,5,00,7197.16.03.005,7197.16.03.005,7197.16.03.005,39120
502757,39120,7197.32.00,11,01,7197.32.00.011,7197.32.00.011,7197.32.00.011,39120
502758,39120,7197.77.15,1,00,7197.77.15.001,7197.77.15.001,7197.77.15.001,39120
502759,39120,7197.77.15,2,00,7197.77.15.002,7197.77.15.002,7197.77.15.002,39120
0,0,0,0,0,0,7197.77.15.012,7197.77.15.012,39120
0,0,0,0,0,0,7197.77.15.013,7197.77.15.013,39120
502760,39120,7197.77.15,15,00,7197.77.15.015,7197.77.15.015,7197.77.15.015,39120
0,0,0,0,0,0,7197.77.15.016,7197.77.15.016,39120
502761,39120,7197.77.15,22,00,7197.77.15.022,7197.77.15.022,7197.77.15.022,39120
503322,39120,7197.77.15,23,00,7197.77.15.023,7197.77.15.023,7197.77.15.023,39120
502762,39120,7197.77.15,24,00,7197.77.15.024,7197.77.15.024,7197.77.15.024,39120
503323,39120,7197.77.15,25,00,7197.77.15.025,7197.77.15.025,7197.77.15.025,39120
502763,39120,7197.77.15,26,00,7197.77.15.026,7197.77.15.026,7197.77.15.026,39120
502764,39120,7197.77.15,307,00,7197.77.15.307,7197.77.15.307,7197.77.15.307,39120
503324,39120,7197.77.15,313,00,7197.77.15.313,7197.77.15.313,7197.77.15.313,39120
502765,39120,7197.77.16,101,00,7197.77.16.101,7197.77.16.101,7197.77.16.101,39120
502632,39120,1338.03.00,261,03,1338.03.00.261,1338.03.00.261,1338.03.00.261,39120
502633,39120,1572.12.11,401,03,1572.12.11.401,1572.12.11.401,1572.12.11.401,39120
502634,39120,1572.12.12,202,02,1572.12.12.202,1572.12.12.202,1572.12.12.202,39120
502635,39120,1572.12.12,203,02,1572.12.12.203,1572.12.12.203,1572.12.12.203,39120
502776,39120,1572.12.12,302,03,1572.12.12.302,1572.12.12.302,1572.12.12.302,39120
