item,number_cmd,PRODUIT,N°PIECE,IND PROD,REF_BAAN,full_cod1,обозначение,номер_заказа
488208,37704,H08-4.067,6,00,H08-4.067-6,08-4.067-6,Н08-4.067-6,37704
488209,37704,H08-4.067,8,00,H08-4.067-8,08-4.067-8,H08-4.067-8,37704
488210,37704,H08-4.067,10,00,H08-4.067-10,08-4.067-10,H08-4.067-10,37704
488211,37704,H08-4.067,12,00,H08-4.067-12,08-4.067-12,H08-4.067-12,37704
488889,37800,427772018,1,A-T1,427772018-001,427772018-001,427772018-001,37800
488412,37813,IBFSH.839.10.20,1,03,IBFSH.839.10.20.01,.839.10.20.01,ИБФШ.839.10.20.01,37813
488413,37813,IBFSH.839.10.20,2,03,IBFSH.839.10.20.02,.839.10.20.02,ИБФШ.839.10.20.02,37813
488414,37813,IBFSH.839.10.20,3,03,IBFSH.839.10.20.03,.839.10.20.03,ИБФШ.839.10.20.03,37813
488415,37813,IBFSH.839.10.20,5,03,IBFSH.839.10.20.05,.839.10.20.05,ИБФШ.839.10.20.05,37813
488416,37813,IBFSH.839.10.20,6,03,IBFSH.839.10.20.06,.839.10.20.06,ИБФШ.839.10.20.06,37813
488417,37813,IBFSH.839.10.20,7,03,IBFSH.839.10.20.07,.839.10.20.07,ИБФШ.839.10.20.07,37813
488418,37813,IBFSH.839.10.20,8,03,IBFSH.839.10.20.08,.839.10.20.08,ИБФШ.839.10.20.08,37813
488419,37813,IBFSH.839.10.20,10,03,IBFSH.839.10.20.10,.839.10.20.10,ИБФШ.839.10.20.10,37813
488420,37813,IBFSH.839.10.20,12,03,IBFSH.839.10.20.12,.839.10.20.12,ИБФШ.839.10.20.12,37813
488421,37813,IBFSH.839.10.20,13,03,IBFSH.839.10.20.13,.839.10.20.13,ИБФШ.839.10.20.13,37813
488422,37813,IBFSH.839.10.41,1,03,IBFSH.839.10.41.01,.839.10.41.01,ИБФШ.839.10.41.01,37813
488423,37813,IBFSH.839.10.42,2,03,IBFSH.839.10.42.02,.839.10.42.02,ИБФШ.839.10.42.02,37813
488424,37813,IBFSH.839.10.43,1,03,IBFSH.839.10.43.01,.839.10.43.01,ИБФШ.839.10.43.01,37813
488425,37813,IBFSH.839.10.00,5,03,IBFSH.839.10.00.05,.839.10.00.05,ИБФШ.839.10.00.05,37813
488426,37813,IBFSH.839.10.00,6,03,IBFSH.839.10.00.06,.839.10.00.06,ИБФШ.839.10.00.06,37813
488427,37813,IBFSH.839.10.00-01,6,03,IBFSH.839.10.00.06-01,.839.10.00.06-01,ИБФШ.839.10.00.06-01,37813
488428,37813,IBFSH.839.10.00-02,6,03,IBFSH.839.10.00.06-02,.839.10.00.06-02,ИБФШ.839.10.00.06-02,37813
488429,37813,IBFSH.839.10.00-03,6,03,IBFSH.839.10.00.06-03,.839.10.00.06-03,ИБФШ.839.10.00.06-03,37813
488430,37813,IBFSH.839.10.13,2,03,IBFSH.839.10.13.02,.839.10.13.02,ИБФШ.839.10.13.02,37813
488431,37813,IBFSH.839.10.13,3,03,IBFSH.839.10.13.03,.839.10.13.03,ИБФШ.839.10.13.03,37813
488432,37813,IBFSH.839.10.25,2,03,IBFSH.839.10.25.02,.839.10.25.02,ИБФШ.839.10.25.02,37813
488433,37813,IBFSH.839.10.25,3,03,IBFSH.839.10.25.03,.839.10.25.03,ИБФШ.839.10.25.03,37813
488434,37813,IBFSH.839.10.10-02,2,03,IBFSH.839.10.10.02-02,.839.10.10.02-02,ИБФШ.839.10.10.02-02,37813
488435,37813,IBFSH.839.10.10-04,3,03,IBFSH.839.10.10.03-04,.839.10.10.03-04,ИБФШ.839.10.10.03-04,37813
488436,37813,IBFSH.839.10.10-03,4,03,IBFSH.839.10.10.04-03,.839.10.10.04-03,ИБФШ.839.10.10.04-03,37813
488437,37813,IBFSH.839.10.11,1,03,IBFSH.839.10.11.01,.839.10.11.01,ИБФШ.839.10.11.01,37813
487746,37825,BLSD.010101,102,A,BLSD.010101.102,.010101.102,BLSD.010101.102 ,37825
487747,37825,BLSD.010101,103,A,BLSD.010101.103,.010101.103,BLSD.010101.103 ,37825
487748,37825,BLSD.010101,105,00,BLSD.010101.105,.010101.105,BLSD.010101.105 ,37825
486448,37825,BLSD.010101,107,00,BLSD.010101.107 ,.010101.107,BLSD.010101.107 ,37825
486449,37825,BLSD.010101,108,02,BLSD.010101.108 ,.010101.108,BLSD.010101.108 ,37825
487751,37825,BLSD.010101,109,03,BLSD.010101.109,.010101.109,BLSD.010101.109 ,37825
487752,37825,BLSD.010101,111,04,BLSD.010101.111,.010101.111,BLSD.010101.111 ,37825
487753,37825,BLSD.010101,116,02,BLSD.010101.116,.010101.116,BLSD.010101.116 ,37825
487754,37825,BLSD.010101,117,A,BLSD.010101.117,.010101.117,BLSD.010101.117 ,37825
487755,37825,BLSD.010101,121,04,BLSD.010101.121,.010101.121,BLSD.010101.121 ,37825
487756,37825,BLSD.010101,122,04,BLSD.010101.122,.010101.122,BLSD.010101.122,37825
487757,37825,BLSD.010101,131,A,BLSD.010101.131,.010101.131,BLSD.010101.131 ,37825
487758,37825,BLSD.010101,134,02,BLSD.010101.134,.010101.134,BLSD.010101.134 ,37825
487759,37825,BLSD.010101,135,02,BLSD.010101.135,.010101.135,BLSD.010101.135 ,37825
487760,37825,BLSD.010101-01 ,135,02,BLSD.010101.135-01 ,.010101.135-01,BLSD.010101.135-01 ,37825
487761,37825,BLSD.010101-02 ,135,02,BLSD.010101.135-02 ,.010101.135-02,BLSD.010101.135-02 ,37825
487762,37825,BLSD.010101-03 ,135,02,BLSD.010101.135-03 ,.010101.135-03,BLSD.010101.135-03 ,37825
487763,37825,BLSD.010101,137,02,BLSD.010101.137,.010101.137,BLSD.010101.137 ,37825
487764,37825,BLSD.010101,1,A,BLSD.010101.001,.010101.001,BLSD.010101.001,37825
487765,37825,BLSD.010101,19,C,BLSD.010101.019,.010101.019,BLSD.010101.019,37825
489255,37825,BLSD.010101-1,106,01,BLSD.010101.106-1,.010101.106-1,BLSD.010101.106-1,37825
487772,37826,BLSD.010101,131,A,BLSD.010101.131,.010101.131,BLSD.010101.131 ,37826
487773,37826,BLSD.010101,135,02,BLSD.010101.135,.010101.135,BLSD.010101.135 ,37826
487774,37826,BLSD.010101,301,A,BLSD.010101.301,.010101.301,BLSD.010101.301,37826
487775,37826,BLSD.010101,302,A,BLSD.010101.302,.010101.302,BLSD.010101.302,37826
487776,37826,BLSD.010101,303,02,BLSD.010101.303,.010101.303,BLSD.010101.303,37826
486454,37826,BLSD.010101,305,B,BLSD.010101.305,.010101.305,BLSD.010101.305,37826
487778,37826,BLSD.010101,307,03,BLSD.010101.307,.010101.307,BLSD.010101.307,37826
486457,37826,BLSD.010101,308,03,BLSD.010101.308,.010101.308,BLSD.010101.308,37826
487780,37826,BLSD.010101,309,03,BLSD.010101.309,.010101.309,BLSD.010101.309,37826
487781,37826,BLSD.010101,311,04,BLSD.010101.311,.010101.311,BLSD.010101.311,37826
486265,37826,BLSD.010101,313,B,BLSD.010101.313,.010101.313,BLSD.010101.313,37826
487783,37826,BLSD.010101,317,A,BLSD.010101.317,.010101.317,BLSD.010101.317,37826
487784,37826,BLSD.010101,319,B,BLSD.010101.319,.010101.319,BLSD.010101.319,37826
487785,37826,BLSD.010101,321,04,BLSD.010101.321,.010101.321,BLSD.010101.321,37826
487786,37826,BLSD.010101,322,04,BLSD.010101.322,.010101.322,BLSD.010101.322,37826
487787,37826,BLSD.010101,334,03,BLSD.010101.334,.010101.334,BLSD.010101.334,37826
489256,37826,BLSD.010101-1,304,01,BLSD.010101.304-1,.010101.304-1,BLSD.010101.304-1,37826
489257,37826,BLSD.010101-1,337,01,BLSD.010101.337-1,.010101.337-1,BLSD.010101.337-1,37826
488890,37967,29 00 00 10 00,1,00,29 00 00 10 00 001,29 00 00 10 00 001,29 00 00 10 00 001,37967
488891,37967,29 00 00 10 00,3,00,29 00 00 10 00 003,29 00 00 10 00 003,29 00 00 10 00 003          ,37967
488892,37967,29 00 00 010 00,2,00,29 00 00 010 00 002,29 00 00 010 00 002,29 00 00 010 00 002,37967
488893,37967,M10x30 ,0,00,ISO 7380 - M10x30 , 7380 - 1030,ISO 7380 - M10x30 ,37967
488890,37967,29 00 00 10 00,1,00,29 00 00 10 00 001,29 00 00 10 00 001,29 00 00 10 00 001,37967
488891,37967,29 00 00 10 00,3,00,29 00 00 10 00 003,29 00 00 10 00 003,29 00 00 10 00 003          ,37967
488892,37967,29 00 00 010 00,2,00,29 00 00 010 00 002,29 00 00 010 00 002,29 00 00 010 00 002,37967
488893,37967,M10x30 ,0,00,ISO 7380 - M10x30 , 7380 - 1030,ISO 7380 - M10x30 ,37967
488890,37967,29 00 00 10 00,1,00,29 00 00 10 00 001,29 00 00 10 00 001,29 00 00 10 00 001,37967
488891,37967,29 00 00 10 00,3,00,29 00 00 10 00 003,29 00 00 10 00 003,29 00 00 10 00 003          ,37967
488892,37967,29 00 00 010 00,2,00,29 00 00 010 00 002,29 00 00 010 00 002,29 00 00 010 00 002,37967
0,0,0,0,0,0,        2 .    ()     ():,Нас устроит Ваше предложение по разделению заказа на 2 серии. При этом первая (малая) серия может быть следующей (минимум):,37967
0,0,0,0,0,0,1.  50         29 00 00 10 00 001          -              100 .,1. Spiralexcenter D50         29 00 00 10 00 001          -              100 шт.,37967
0,0,0,0,0,0,2.  50         29 00 00 10 00 003          -              50 .,2. Spiralexcenter D50         29 00 00 10 00 003          -              50 шт.,37967
0,0,0,0,0,0,3.                                     29 00 00 010 00 002       -            150 .,3. Hülse                                    29 00 00 010 00 002       -            150 шт.,37967
0,0,0,0,0,0,"       7380 - 1030 (     )       8.8  ,   ,   -  – 150 .","Винт      ISO 7380 - M10x30 (допустима замена на аналогичные по согласованию)     класс прочности 8.8 сталь черная, химически оксидированная поверхность, цвет поверхности - черный – 150 шт.",37967
0,0,0,0,0,0," , :","Вторая серия, соответственно:",37967
0,0,0,0,0,0,1.  50         29 00 00 10 00 001          -              900 .,1. Spiralexcenter D50         29 00 00 10 00 001          -              900 шт.,37967
0,0,0,0,0,0,2.  50         29 00 00 10 00 003          -              450 .,2. Spiralexcenter D50         29 00 00 10 00 003          -              450 шт.,37967
0,0,0,0,0,0,3.                                     29 00 00 010 00 002       -            1350 .,3. Hülse                                    29 00 00 010 00 002       -            1350 шт.,37967
0,0,0,0,0,0,"4.        7380 - 1030 (     )       8.8  ,   ,   -  – 1350 .","4. Болт      ISO 7380 - M10x30 (допустима замена на аналогичные по согласованию)     класс прочности 8.8 сталь черная, химически оксидированная поверхность, цвет поверхности - черный – 1350 шт.",37967
489158,38008,7155.10.00,75,03,7155.10.00.075,7155.10.00.075,7155.10.00.075,38008
489159,38008,7155.10.03,331,04,7155.10.03.331,7155.10.03.331,7155.10.03.331,38008
489160,38008,7155.10.03,531,08,7155.10.03.531,7155.10.03.531,7155.10.03.531,38008
489161,38008,7155.10.15,11,06,7155.10.15.011,7155.10.15.011,7155.10.15.011,38008
489162,38008,7155.10.15,31,10,7155.10.15.031,7155.10.15.031,7155.10.15.031,38008
489163,38008,7155.10.17,21,05,7155.10.17.021,7155.10.17.021,7155.10.17.021,38008
489164,38008,7155.10.17,415,07,7155.10.17.415,7155.10.17.415,7155.10.17.415,38008
489165,38008,7155.10.17,432,08,7155.10.17.432,7155.10.17.432,  7155.10.17.432,38008
489166,38008,7155.10.20,1,03,7155.10.20.001,7155.10.20.001,7155.10.20.001,38008
489167,38008,7155.10.20,2,03,7155.10.20.002,7155.10.20.002,7155.10.20.002,38008
489168,38008,7155.10.23,8,06,7155.10.23.008,7155.10.23.008,7155.10.23.008,38008
489169,38008,7155.10.23,12,06,7155.10.23.012,7155.10.23.012,7155.10.23.012,38008
489170,38008,7155.10.26,801,07,7155.10.26.801,7155.10.26.801,  7155.10.26.801,38008
489171,38008,7155.10.26,821,06,7155.10.26.821,7155.10.26.821,  7155.10.26.821,38008
489172,38008,7155.31.00,101,04,7155.31.00.101,7155.31.00.101,  7155.31.00.101,38008
489173,38008,7155.55.00,8,05,7155.55.00.008,7155.55.00.008,7155.55.00.008,38008
489174,38008,7155.56.00,5,06,7155.56.00.005,7155.56.00.005,7155.56.00.005,38008
489175,38008,7155.56.00,51,06,7155.56.00.051,7155.56.00.051,7155.56.00.051,38008
489176,38008,7155.56.00,112,09,7155.56.00.112,7155.56.00.112,7155.56.00.112,38008
489177,38008,7155.56.00,311,05,7155.56.00.311,7155.56.00.311,7155.56.00.311,38008
489178,38008,7580.10.02,3,04,7580.10.02.003,7580.10.02.003,7580.10.02.003,38008
489179,38008,7580.10.02,4,05,7580.10.02.004,7580.10.02.004,7580.10.02.004,38008
489180,38008,7580.10.02,61,06,7580.10.02.061,7580.10.02.061,7580.10.02.061,38008
493491,38222,SFID 961.11,505,00,SFID 961.11.505, 961.11.505,СФИД 961.11.505,38222
493492,38222,SFID 961.51,2,00,SFID 961.51.002, 961.51.002,СФИД 961.51.002,38222
493493,38222,SFID 961.70,3,00,SFID 961.70.003, 961.70.003,СФИД 961.70.003,38222
493494,38239,SFID 961.11,505,00,SFID 961.11.505, 961.11.505,СФИД 961.11.505,38239
493495,38239,SFID 961.51,2,00,SFID 961.51.002, 961.51.002,СФИД 961.51.002,38239
493496,38239,SFID 961.70,3,00,SFID 961.70.003, 961.70.003,СФИД 961.70.003,38239
493494,38239,SFID 961.11,505,00,SFID 961.11.505, 961.11.505,СФИД 961.11.505,38239
493495,38239,SFID 961.51,2,00,SFID 961.51.002, 961.51.002,СФИД 961.51.002,38239
493496,38239,SFID 961.70,3,00,SFID 961.70.003, 961.70.003,СФИД 961.70.003,38239
494296,38277,H08-4.067,6,00,H08-4.067-6,08-4.067-6,Н08-4.067-6,38277
494306,38277,H08-4.067,8,00,H08-4.067-8,08-4.067-8,H08-4.067-8,38277
494317,38277,H08-4.067,10,00,H08-4.067-10,08-4.067-10,H08-4.067-10,38277
494328,38277,H08-4.067,12,00,H08-4.067-12,08-4.067-12,H08-4.067-12,38277
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
0,0,0,0,0,0,891215.0,891215.0,37708
0,0,0,0,0,0,865263.0,865263.0,37708
487130,37762,110-0087,288,B.3,110-0087288,110-0087288,110-0087288,37762
487131,37762,110-0090,484,A.4,110-0090484,110-0090484,110-0090484,37762
487132,37762,110-0090,527,B.2,110-0090527,110-0090527,110-0090527,37762
487133,37762,110-0090,595,A.4,110-0090595,110-0090595,110-0090595,37762
487134,37762,110-0090,775,A.5,110-0090775,110-0090775,110-0090775,37762
487135,37762,110-0091,87,A.4,110-0091087,110-0091087,110-0091087,37762
487136,37762,110-0093,599,A.5,110-0093599,110-0093599,110-0093599,37762
487137,37762,110-0093,893,A.4,110-0093893,110-0093893,110-0093893,37762
487138,37762,110-0094,356,A.3,110-0094356,110-0094356,110-0094356,37762
487139,37762,110-0094,567,A.3,110-0094567,110-0094567,110-0094567,37762
487140,37762,110-0095,189,A.2,110-0095189,110-0095189,110-0095189,37762
487141,37762,110-0095,190,A.3,110-0095190,110-0095190,110-0095190,37762
487142,37762,110-0095,205,A.4,110-0095205,110-0095205,110-0095205,37762
487143,37762,110-0123,83,B.3,110-0123083,110-0123083,110-0123083,37762
487144,37762,120-0087,287,B.3,120-0087287,120-0087287,120-0087287,37762
487145,37762,120-0087,706,B.3,120-0087706,120-0087706,120-0087706,37762
487146,37762,120-0090,442,A.4,120-0090442,120-0090442,120-0090442,37762
487147,37762,120-0090,479,A.4,120-0090479,120-0090479,120-0090479,37762
487148,37762,120-0090,481,A.5,120-0090481,120-0090481,120-0090481,37762
487149,37762,120-0090,484,A.6,120-0090484,120-0090484,120-0090484,37762
487150,37762,120-0090,527,C.2,120-0090527,120-0090527,120-0090527,37762
487151,37762,120-0090,595,A.4,120-0090595,120-0090595,120-0090595,37762
487152,37762,120-0090,719,A.4,120-0090719,120-0090719,120-0090719,37762
487153,37762,120-0115,237,A.4,120-0115237,120-0115237,120-0115237,37762
487154,37762,121-0234,173,A.4,121-0234173,121-0234173,121-0234173,37762
487155,37762,121-0234,633,A.3,121-0234633,121-0234633,121-0234633,37762
487130,37762,110-0087,288,B.3,110-0087288,110-0087288,110-0087288,37762
487133,37762,110-0090,595,A.4,110-0090595,110-0090595,110-0090595,37762
487134,37762,110-0090,775,A.5,110-0090775,110-0090775,110-0090775,37762
487135,37762,110-0091,87,A.4,110-0091087,110-0091087,110-0091087,37762
487136,37762,110-0093,599,A.5,110-0093599,110-0093599,110-0093599,37762
487137,37762,110-0093,893,A.4,110-0093893,110-0093893,110-0093893,37762
487138,37762,110-0094,356,A.3,110-0094356,110-0094356,110-0094356,37762
487140,37762,110-0095,189,A.2,110-0095189,110-0095189,110-0095189,37762
487141,37762,110-0095,190,A.3,110-0095190,110-0095190,110-0095190,37762
487143,37762,110-0123,83,B.3,110-0123083,110-0123083,110-0123083,37762
487144,37762,120-0087,287,B.3,120-0087287,120-0087287,120-0087287,37762
487145,37762,120-0087,706,B.3,120-0087706,120-0087706,120-0087706,37762
487146,37762,120-0090,442,A.4,120-0090442,120-0090442,120-0090442,37762
487147,37762,120-0090,479,A.4,120-0090479,120-0090479,120-0090479,37762
487148,37762,120-0090,481,A.5,120-0090481,120-0090481,120-0090481,37762
487149,37762,120-0090,484,A.6,120-0090484,120-0090484,120-0090484,37762
487150,37762,120-0090,527,C.2,120-0090527,120-0090527,120-0090527,37762
487151,37762,120-0090,595,A.4,120-0090595,120-0090595,120-0090595,37762
487152,37762,120-0090,719,A.4,120-0090719,120-0090719,120-0090719,37762
487153,37762,120-0115,237,A.4,120-0115237,120-0115237,120-0115237,37762
487154,37762,121-0234,173,A.4,121-0234173,121-0234173,121-0234173,37762
487106,37763,121-0235,780,A.3,121-0235780,121-0235780,121-0235780,37763
487107,37763,102-0005,143,A.3,102-0005143,102-0005143,102-0005143,37763
487108,37763,121-0235,798,A.2,121-0235798,121-0235798,121-0235798,37763
487109,37763,121-0235,846,A.2,121-0235846,121-0235846,121-0235846,37763
487110,37763,0000001,949,A.6,0000001949,0000001949,0000001949,37763
487111,37763,121-0235,810,A.2,121-0235810,121-0235810,121-0235810,37763
487112,37763,121-0235,820,A.3,121-0235820,121-0235820,121-0235820,37763
487113,37763,0000012-WP,511,B.3,0000012511-WP,0000012511-,0000012511-WP,37763
487114,37763,0000001-MP,941,B.3,0000001941-MP,0000001941-,0000001941-MP,37763
487107,37763,102-0005,143,A.3,102-0005143,102-0005143,102-0005143,37763
487109,37763,121-0235,846,A.2,121-0235846,121-0235846,121-0235846,37763
487110,37763,0000001,949,A.6,0000001949,0000001949,0000001949,37763
487106,37763,121-0235,780,A.3,121-0235780,121-0235780,121-0235780,37763
487107,37763,102-0005,143,A.3,102-0005143,102-0005143,102-0005143,37763
487108,37763,121-0235,798,A.2,121-0235798,121-0235798,121-0235798,37763
487109,37763,121-0235,846,A.2,121-0235846,121-0235846,121-0235846,37763
487110,37763,0000001,949,A.6,0000001949,0000001949,0000001949,37763
487111,37763,121-0235,810,A.2,121-0235810,121-0235810,121-0235810,37763
487112,37763,121-0235,820,A.3,121-0235820,121-0235820,121-0235820,37763
487113,37763,0000012-WP,511,B.3,0000012511-WP,0000012511-,0000012511-WP,37763
487114,37763,0000001-MP,941,B.3,0000001941-MP,0000001941-,0000001941-MP,37763
487107,37763,102-0005,143,A.3,102-0005143,102-0005143,102-0005143,37763
487109,37763,121-0235,846,A.2,121-0235846,121-0235846,121-0235846,37763
487110,37763,0000001,949,A.6,0000001949,0000001949,0000001949,37763
487332,37766,120-0089,228,G.4,120-0089228,120-0089228,120-0089228,37766
487333,37766,120-0090,494,A.5,120-0090494,120-0090494,120-0090494,37766
487334,37766,120-0089,581,A.6,120-0089581,120-0089581,120-0089581,37766
487335,37766,120-0119,398,A.3,120-0119398,120-0119398,120-0119398,37766
487336,37766,120-0090,538,B.2,120-0090538,120-0090538,120-0090538,37766
487337,37766,120-0119,385,A.3,120-0119385,120-0119385,120-0119385,37766
487338,37766,120-0090,537,A.5,120-0090537,120-0090537,120-0090537,37766
487339,37766,120-0253,747,A.1,120-0253747,120-0253747,120-0253747,37766
487340,37766,120-0253,753,A.1,120-0253753,120-0253753,120-0253753,37766
487341,37766,120-0253,751,A.1,120-0253751,120-0253751,120-0253751,37766
487342,37766,120-0089,333,A.5,120-0089333,120-0089333,120-0089333,37766
487343,37766,120-0253,748,A.1,120-0253748,120-0253748,120-0253748,37766
487344,37766,120-0089,408,A.6,120-0089408,120-0089408,120-0089408,37766
487345,37766,120-0090,199,A.4,120-0090199,120-0090199,120-0090199,37766
487346,37766,120-0253,752,A.1,120-0253752,120-0253752,120-0253752,37766
487347,37766,120-0089,327,A.5,120-0089327,120-0089327,120-0089327,37766
487348,37766,120-0253,631,A.1,120-0253631,120-0253631,120-0253631,37766
487349,37766,120-0090,397,A.5,120-0090397,120-0090397,120-0090397,37766
487350,37766,120-0119,376,A.2,120-0119376,120-0119376,120-0119376,37766
487351,37766,120-0090,63,A.3,120-0090063,120-0090063,120-0090063,37766
487352,37766,120-0115,216,A.3,120-0115216,120-0115216,120-0115216,37766
487353,37766,120-0115,237,A.4,120-0115237,120-0115237,120-0115237,37766
487354,37766,120-0089,626,D.2,120-0089626,120-0089626,120-0089626,37766
487355,37766,120-0115,222,A.3,120-0115222,120-0115222,120-0115222,37766
487356,37766,120-0090,47,D.2,120-0090047,120-0090047,120-0090047,37766
487357,37766,120-0089,726,A.2,120-0089726,120-0089726,120-0089726,37766
487358,37766,120-0090,45,B.3,120-0090045,120-0090045,120-0090045,37766
487359,37766,120-0090,349,C.3,120-0090349,120-0090349,120-0090349,37766
487360,37766,120-0089,699,C.2,120-0089699,120-0089699,120-0089699,37766
487361,37766,120-0090,67,B.3,120-0090067,120-0090067,120-0090067,37766
487362,37766,120-0090,66,B.3,120-0090066,120-0090066,120-0090066,37766
487363,37766,120-0090,64,A.3,120-0090064,120-0090064,120-0090064,37766
487364,37766,120-0095,137,A.2,120-0095137,120-0095137,120-0095137,37766
487365,37766,110-0093,849,A.3,110-0093849,110-0093849,110-0093849,37766
487332,37766,120-0089,228,G.4,120-0089228,120-0089228,120-0089228,37766
487333,37766,120-0090,494,A.5,120-0090494,120-0090494,120-0090494,37766
487334,37766,120-0089,581,A.6,120-0089581,120-0089581,120-0089581,37766
487335,37766,120-0119,398,A.3,120-0119398,120-0119398,120-0119398,37766
487336,37766,120-0090,538,B.2,120-0090538,120-0090538,120-0090538,37766
487337,37766,120-0119,385,A.3,120-0119385,120-0119385,120-0119385,37766
487338,37766,120-0090,537,A.5,120-0090537,120-0090537,120-0090537,37766
487339,37766,120-0253,747,A.1,120-0253747,120-0253747,120-0253747,37766
487340,37766,120-0253,753,A.1,120-0253753,120-0253753,120-0253753,37766
487341,37766,120-0253,751,A.1,120-0253751,120-0253751,120-0253751,37766
487342,37766,120-0089,333,A.5,120-0089333,120-0089333,120-0089333,37766
487343,37766,120-0253,748,A.1,120-0253748,120-0253748,120-0253748,37766
487344,37766,120-0089,408,A.6,120-0089408,120-0089408,120-0089408,37766
487345,37766,120-0090,199,A.4,120-0090199,120-0090199,120-0090199,37766
487346,37766,120-0253,752,A.1,120-0253752,120-0253752,120-0253752,37766
487347,37766,120-0089,327,A.5,120-0089327,120-0089327,120-0089327,37766
487348,37766,120-0253,631,A.1,120-0253631,120-0253631,120-0253631,37766
487349,37766,120-0090,397,A.5,120-0090397,120-0090397,120-0090397,37766
487350,37766,120-0119,376,A.2,120-0119376,120-0119376,120-0119376,37766
487351,37766,120-0090,63,A.3,120-0090063,120-0090063,120-0090063,37766
487352,37766,120-0115,216,A.3,120-0115216,120-0115216,120-0115216,37766
487353,37766,120-0115,237,A.4,120-0115237,120-0115237,120-0115237,37766
487354,37766,120-0089,626,D.2,120-0089626,120-0089626,120-0089626,37766
487355,37766,120-0115,222,A.3,120-0115222,120-0115222,120-0115222,37766
487356,37766,120-0090,47,D.2,120-0090047,120-0090047,120-0090047,37766
487357,37766,120-0089,726,A.2,120-0089726,120-0089726,120-0089726,37766
487358,37766,120-0090,45,B.3,120-0090045,120-0090045,120-0090045,37766
487359,37766,120-0090,349,C.3,120-0090349,120-0090349,120-0090349,37766
487360,37766,120-0089,699,C.2,120-0089699,120-0089699,120-0089699,37766
487361,37766,120-0090,67,B.3,120-0090067,120-0090067,120-0090067,37766
487362,37766,120-0090,66,B.3,120-0090066,120-0090066,120-0090066,37766
487363,37766,120-0090,64,A.3,120-0090064,120-0090064,120-0090064,37766
487364,37766,120-0095,137,A.2,120-0095137,120-0095137,120-0095137,37766
487365,37766,110-0093,849,A.3,110-0093849,110-0093849,110-0093849,37766
487245,37769,121-0231,46,A.6,121-0231046,121-0231046,121-0231046,37769
487246,37769,102-0004,648,A.5,102-0004648,102-0004648,102-0004648,37769
487247,37769,121-0231,49,A.14,121-0231049,121-0231049,121-0231049,37769
487248,37769,121-0232,124,A.4,121-0232124,121-0232124,121-0232124,37769
487249,37769,121-0231,128,A.3,121-0231128,121-0231128,121-0231128,37769
487250,37769,121-0231,129,A.5,121-0231129,121-0231129,121-0231129,37769
487251,37769,121-0231,134,A.3,121-0231134,121-0231134,121-0231134,37769
487252,37769,121-0231,135,A.5,121-0231135,121-0231135,121-0231135,37769
487253,37769,121-0231,969,A.3,121-0231969,121-0231969,121-0231969,37769
487254,37769,121-0232,44,A.7,121-0232044,121-0232044,121-0232044,37769
487255,37769,121-0232,109,A.3,121-0232109,121-0232109,121-0232109,37769
487256,37769,121-0232,116,A.2,121-0232116,121-0232116,121-0232116,37769
487257,37769,121-0232,118,A.4,121-0232118,121-0232118,121-0232118,37769
487258,37769,121-0232,145,A.3,121-0232145,121-0232145,121-0232145,37769
487259,37769,121-0232,146,A.4,121-0232146,121-0232146,121-0232146,37769
487260,37769,121-0232,166,A.7,121-0232166,121-0232166,121-0232166,37769
487261,37769,121-0232,581,A.4,121-0232581,121-0232581,121-0232581,37769
487262,37769,121-0232,584,A.3,121-0232584,121-0232584,121-0232584,37769
487263,37769,620-0025,984,A.3,620-0025984,620-0025984,620-0025984,37769
487264,37769,620-0170,27,B.2,620-0170027,620-0170027,620-0170027,37769
487265,37769,620-0170,28,A.2,620-0170028,620-0170028,620-0170028,37769
487266,37769,680-0181,560,A.3,680-0181560,680-0181560,680-0181560,37769
487267,37769,APCM.713215-MP,1,B.6,APCM.713215.001-MP,.713215.001-,APCM.713215.001-MP,37769
487268,37769,OLD-0024,919,A.3,OLD-0024919,-0024919,OLD-0024919,37769
487269,37769,OLD-9001,276,B.3,OLD-9001276,-9001276,OLD-9001276,37769
487270,37769,OLD-9001,330,B.3,OLD-9001330,-9001330,OLD-9001330,37769
487271,37769,OLD-9005,536,B.4,OLD-9005536,-9005536,OLD-9005536,37769
487272,37769,OLD-9007,218,B.5,OLD-9007218,-9007218,OLD-9007218,37769
487273,37769,OLD-9007,219,B.5,OLD-9007219,-9007219,OLD-9007219,37769
487274,37769,OLD-9007,221,B.5,OLD-9007221,-9007221,OLD-9007221,37769
487275,37769,OLD-9007,226,A.5,OLD-9007226,-9007226,OLD-9007226,37769
487276,37769,OLD-9007,227,B.7,OLD-9007227,-9007227,OLD-9007227,37769
487277,37769,OLD-9017,61,B.2,OLD-9017061,-9017061,OLD-9017061,37769
